i,Date,simWSL_Py,simQmn_Py,simQbr_Py
10272,2009-02-15,273.532,893.576,0
10273,2009-02-16,273.529,892.093,0
10274,2009-02-17,273.524,890.636,0
10275,2009-02-18,273.517,889.207,0
10276,2009-02-19,273.513,887.806,0
10277,2009-02-20,273.509,886.433,0
10278,2009-02-21,273.506,885.089,0
10279,2009-02-22,273.5,883.774,0
10280,2009-02-23,273.497,882.488,0
10281,2009-02-24,273.495,881.232,0
10282,2009-02-25,273.491,880.006,0
10283,2009-02-26,273.485,878.811,0
10284,2009-02-27,273.48,877.647,0
10285,2009-02-28,273.475,876.514,0
10286,2009-03-01,273.471,875.413,0
10287,2009-03-02,273.467,874.343,0
10288,2009-03-03,273.464,873.306,0
10289,2009-03-04,273.456,872.302,0
10290,2009-03-05,273.452,871.33,0
10291,2009-03-06,273.447,870.391,0
10292,2009-03-07,273.446,869.486,0
10293,2009-03-08,273.442,868.615,0
10294,2009-03-09,273.441,867.777,0
10295,2009-03-10,273.437,866.974,0
10296,2009-03-11,273.43,866.205,0
10297,2009-03-12,273.426,865.471,0
10298,2009-03-13,273.423,864.772,0
10299,2009-03-14,273.421,864.108,0
10300,2009-03-15,273.421,863.479,0
10301,2009-03-16,273.426,862.885,0
10302,2009-03-17,273.439,862.327,0
10303,2009-03-18,273.441,861.805,0
10304,2009-03-19,273.435,861.319,0
10305,2009-03-20,273.429,860.87,0
10306,2009-03-21,273.423,860.456,0
10307,2009-03-22,273.423,860.079,0
10308,2009-03-23,273.429,859.738,0
10309,2009-03-24,273.457,859.434,0
10310,2009-03-25,273.463,859.166,0
10311,2009-03-26,273.455,858.935,0
10312,2009-03-27,273.448,858.741,0
10313,2009-03-28,273.436,858.584,0
10314,2009-03-29,273.428,858.464,0
10315,2009-03-30,273.422,858.381,0
10316,2009-03-31,273.417,858.334,0
10317,2009-04-01,273.414,858.325,0
10318,2009-04-02,273.412,858.353,0
10319,2009-04-03,273.408,858.418,0
10320,2009-04-04,273.404,858.519,0
10321,2009-04-05,273.399,858.658,0
10322,2009-04-06,273.393,858.834,0
10323,2009-04-07,273.392,859.046,0
10324,2009-04-08,273.395,859.295,0
10325,2009-04-09,273.395,859.581,0
10326,2009-04-10,273.391,859.904,0
10327,2009-04-11,273.385,860.263,0
10328,2009-04-12,273.381,860.658,0
10329,2009-04-13,273.379,861.09,0
10330,2009-04-14,273.379,861.558,0
10331,2009-04-15,273.378,862.062,0
10332,2009-04-16,273.391,862.602,0
10333,2009-04-17,273.413,863.178,0
10334,2009-04-18,273.421,863.789,0
10335,2009-04-19,273.416,864.435,0
10336,2009-04-20,273.409,865.117,0
10337,2009-04-21,273.406,865.834,0
10338,2009-04-22,273.406,866.585,0
10339,2009-04-23,273.409,867.372,0
10340,2009-04-24,273.422,868.192,0
10341,2009-04-25,273.419,869.046,0
10342,2009-04-26,273.412,869.935,0
10343,2009-04-27,273.407,870.857,0
10344,2009-04-28,273.401,871.812,0
10345,2009-04-29,273.407,872.8,0
10346,2009-04-30,273.406,873.821,0
10347,2009-05-01,273.402,874.874,0
10348,2009-05-02,273.398,875.959,0
10349,2009-05-03,273.393,877.077,0
10350,2009-05-04,273.389,878.225,0
10351,2009-05-05,273.394,879.405,0
10352,2009-05-06,273.41,880.615,0
10353,2009-05-07,273.417,881.856,0
10354,2009-05-08,273.416,883.127,0
10355,2009-05-09,273.413,884.428,0
10356,2009-05-10,273.411,885.757,0
10357,2009-05-11,273.415,887.116,0
10358,2009-05-12,273.427,888.503,0
10359,2009-05-13,273.448,889.918,0
10360,2009-05-14,273.482,891.361,0
10361,2009-05-15,273.488,892.831,0
10362,2009-05-16,273.49,894.328,0
10363,2009-05-17,273.496,895.851,0
10364,2009-05-18,273.512,897.4,0
10365,2009-05-19,273.52,898.975,0
10366,2009-05-20,273.529,900.574,0
10367,2009-05-21,273.544,902.198,0
10368,2009-05-22,273.561,903.846,0
10369,2009-05-23,273.579,905.517,0
10370,2009-05-24,273.604,907.212,0
10371,2009-05-25,273.627,908.928,0
10372,2009-05-26,273.662,910.667,0
10373,2009-05-27,273.693,912.428,0
10374,2009-05-28,273.746,914.209,0
10375,2009-05-29,273.782,916.011,0
10376,2009-05-30,273.815,917.833,0
10377,2009-05-31,273.842,919.674,0
10378,2009-06-01,273.872,921.534,0
10379,2009-06-02,273.903,923.412,0
10380,2009-06-03,273.931,925.308,0
10381,2009-06-04,273.964,927.221,0
10382,2009-06-05,274.001,929.15,0
10383,2009-06-06,274.035,931.096,0
10384,2009-06-07,274.065,933.057,0
10385,2009-06-08,274.091,935.033,0
10386,2009-06-09,274.118,937.023,0
10387,2009-06-10,274.142,939.027,0
10388,2009-06-11,274.164,941.044,0
10389,2009-06-12,274.187,943.074,0
10390,2009-06-13,274.216,945.115,0
10391,2009-06-14,274.236,947.168,0
10392,2009-06-15,274.258,949.231,0
10393,2009-06-16,274.282,951.304,0
10394,2009-06-17,274.305,953.387,0
10395,2009-06-18,274.349,955.479,0
10396,2009-06-19,274.398,957.579,0
10397,2009-06-20,274.451,959.686,0
10398,2009-06-21,274.5,961.8,0
10399,2009-06-22,274.535,963.921,0
10400,2009-06-23,274.575,966.048,0
10401,2009-06-24,274.622,968.179,0
10402,2009-06-25,274.663,970.315,0
10403,2009-06-26,274.689,972.455,0
10404,2009-06-27,274.726,974.598,0
10405,2009-06-28,274.76,976.744,0
10406,2009-06-29,274.787,978.891,0
10407,2009-06-30,274.8,981.04,0
10408,2009-07-01,274.813,983.189,0
10409,2009-07-02,274.832,985.338,0
10410,2009-07-03,274.851,987.487,0
10411,2009-07-04,274.866,989.634,0
10412,2009-07-05,274.882,991.78,0
10413,2009-07-06,274.903,993.923,0
10414,2009-07-07,274.917,996.063,0
10415,2009-07-08,274.928,998.199,0
10416,2009-07-09,274.957,1000.33,0
10417,2009-07-10,275.021,1002.457,0
10418,2009-07-11,275.088,1004.578,0
10419,2009-07-12,275.096,1006.692,0
10420,2009-07-13,275.099,1008.799,0
10421,2009-07-14,275.135,1010.899,0
10422,2009-07-15,275.19,1012.991,0
10423,2009-07-16,275.261,1015.074,0
10424,2009-07-17,275.274,1017.147,0
10425,2009-07-18,275.285,1019.21,0
10426,2009-07-19,275.302,1021.263,0
10427,2009-07-20,275.34,1023.304,0
10428,2009-07-21,275.415,1025.334,0
10429,2009-07-22,275.48,1027.351,0
10430,2009-07-23,275.528,1029.355,0
10431,2009-07-24,275.563,1031.345,0
10432,2009-07-25,275.599,1033.321,0
10433,2009-07-26,275.628,1035.282,0
10434,2009-07-27,275.662,1037.228,0
10435,2009-07-28,275.703,1039.157,0
10436,2009-07-29,275.733,1041.07,0
10437,2009-07-30,275.756,1042.966,0
10438,2009-07-31,275.767,1044.844,0
10439,2009-08-01,275.787,1046.704,0
10440,2009-08-02,275.802,1048.545,0
10441,2009-08-03,275.818,1050.367,0
10442,2009-08-04,275.837,1052.169,0
10443,2009-08-05,275.85,1053.95,0
10444,2009-08-06,275.859,1055.711,0
10445,2009-08-07,275.868,1057.45,0
10446,2009-08-08,275.875,1059.166,0
10447,2009-08-09,275.891,1060.861,0
10448,2009-08-10,275.902,1062.532,0
10449,2009-08-11,275.92,1064.18,0
10450,2009-08-12,275.94,1065.804,0
10451,2009-08-13,275.977,1067.403,0
10452,2009-08-14,275.997,1068.978,0
10453,2009-08-15,276.006,1070.527,0
10454,2009-08-16,276.017,1072.05,0
10455,2009-08-17,276.03,1073.547,0
10456,2009-08-18,276.037,1075.017,0
10457,2009-08-19,276.038,1076.46,0
10458,2009-08-20,276.065,1077.875,0
10459,2009-08-21,276.102,1079.262,0
10460,2009-08-22,276.121,1080.621,0
10461,2009-08-23,276.138,1081.95,0
10462,2009-08-24,276.179,1083.251,0
10463,2009-08-25,276.213,1084.522,0
10464,2009-08-26,276.259,1085.763,0
10465,2009-08-27,276.286,1086.973,0
10466,2009-08-28,276.308,1088.153,0
10467,2009-08-29,276.343,1089.301,0
10468,2009-08-30,276.369,1090.419,0
10469,2009-08-31,276.388,1091.504,0
10470,2009-09-01,276.41,1092.557,0
10471,2009-09-02,276.437,1093.578,0
10472,2009-09-03,276.465,1094.566,0
10473,2009-09-04,276.49,1095.521,0
10474,2009-09-05,276.535,1096.443,0
10475,2009-09-06,276.578,1097.332,0
10476,2009-09-07,276.603,1098.186,0
10477,2009-09-08,276.624,1099.006,0
10478,2009-09-09,276.648,1099.793,0
10479,2009-09-10,276.681,1100.544,0
10480,2009-09-11,276.713,1101.261,0
10481,2009-09-12,276.743,1101.943,0
10482,2009-09-13,276.768,1102.589,0
10483,2009-09-14,276.8,1103.2,0
10484,2009-09-15,276.832,1103.776,0
10485,2009-09-16,276.866,1104.316,0
10486,2009-09-17,276.91,1104.82,0
10487,2009-09-18,276.936,1105.288,0
10488,2009-09-19,276.959,1105.72,0
10489,2009-09-20,276.981,1106.115,0
10490,2009-09-21,277.006,1106.474,0
10491,2009-09-22,277.046,1106.797,0
10492,2009-09-23,277.094,1107.083,0
10493,2009-09-24,277.13,1107.332,0
10494,2009-09-25,277.138,1107.544,0
10495,2009-09-26,277.149,1107.72,0
10496,2009-09-27,277.203,1107.859,0
10497,2009-09-28,277.259,1107.96,0
10498,2009-09-29,277.279,1108.025,0
10499,2009-09-30,277.271,1108.053,0
10500,2009-10-01,277.294,1108.044,0
10501,2009-10-02,277.332,1107.997,0
10502,2009-10-03,277.366,1107.914,0
10503,2009-10-04,277.397,1107.794,0
10504,2009-10-05,277.421,1107.637,0
10505,2009-10-06,277.444,1107.443,0
10506,2009-10-07,277.472,1107.212,0
10507,2009-10-08,277.518,1106.944,0
10508,2009-10-09,277.565,1106.64,0
10509,2009-10-10,277.598,1106.299,0
10510,2009-10-11,277.629,1105.922,0
10511,2009-10-12,277.654,1105.508,0
10512,2009-10-13,277.67,1105.059,0
10513,2009-10-14,277.696,1104.573,0
10514,2009-10-15,277.719,1104.051,0
10515,2009-10-16,277.741,1103.493,0
10516,2009-10-17,277.765,1102.899,0
10517,2009-10-18,277.797,1102.27,0
10518,2009-10-19,277.832,1101.606,0
10519,2009-10-20,277.868,1100.907,0
10520,2009-10-21,277.89,1100.173,0
10521,2009-10-22,277.917,1099.404,0
10522,2009-10-23,277.95,1098.601,0
10523,2009-10-24,277.981,1097.763,0
10524,2009-10-25,278.005,1096.892,0
10525,2009-10-26,278.026,1095.987,0
10526,2009-10-27,278.056,1095.048,0
10527,2009-10-28,278.101,1094.076,0
10528,2009-10-29,278.172,1093.072,0
10529,2009-10-30,278.295,1092.035,0
10530,2009-10-31,278.322,1090.965,0
10531,2009-11-01,278.341,1089.864,0
10532,2009-11-02,278.356,1088.731,0
10533,2009-11-03,278.379,1087.567,0
10534,2009-11-04,278.403,1086.372,0
10535,2009-11-05,278.442,1085.146,0
10536,2009-11-06,278.466,1083.89,0
10537,2009-11-07,278.49,1082.604,0
10538,2009-11-08,278.54,1081.289,0
10539,2009-11-09,278.564,1079.945,0
10540,2009-11-10,278.587,1078.572,0
10541,2009-11-11,278.61,1077.171,0
10542,2009-11-12,278.635,1075.742,0
10543,2009-11-13,278.66,1074.285,0
10544,2009-11-14,278.684,1072.802,0
10545,2009-11-15,278.706,1071.292,0
10546,2009-11-16,278.727,1069.756,0
10547,2009-11-17,278.748,1068.194,0
10548,2009-11-18,278.773,1066.607,0
10549,2009-11-19,278.796,1064.995,0
10550,2009-11-20,278.815,1063.359,0
10551,2009-11-21,278.834,1061.699,0
10552,2009-11-22,278.85,1060.017,0
10553,2009-11-23,278.871,1058.311,0
10554,2009-11-24,278.888,1056.583,0
10555,2009-11-25,278.915,1054.833,0
10556,2009-11-26,278.935,1053.062,0
10557,2009-11-27,278.961,1051.27,0
10558,2009-11-28,278.991,1049.459,0
10559,2009-11-29,279.011,1047.627,0
10560,2009-11-30,279.035,1045.777,0
10561,2009-12-01,279.05,1043.907,0
10562,2009-12-02,279.067,1042.02,0
10563,2009-12-03,279.084,1040.116,0
10564,2009-12-04,279.098,1038.194,0
10565,2009-12-05,279.109,1036.257,0
10566,2009-12-06,279.123,1034.303,0
10567,2009-12-07,279.136,1032.335,0
10568,2009-12-08,279.147,1030.352,0
10569,2009-12-09,279.159,1028.354,0
10570,2009-12-10,279.171,1026.344,0
10571,2009-12-11,279.183,1024.321,0
10572,2009-12-12,279.193,1022.285,0
10573,2009-12-13,279.203,1020.238,0
10574,2009-12-14,279.214,1018.18,0
10575,2009-12-15,279.227,1016.112,0
10576,2009-12-16,279.237,1014.033,0
10577,2009-12-17,279.25,1011.946,0
10578,2009-12-18,279.261,1009.85,0
10579,2009-12-19,279.272,1007.747,0
10580,2009-12-20,279.283,1005.636,0
10581,2009-12-21,279.297,1003.518,0
10582,2009-12-22,279.306,1001.394,0
10583,2009-12-23,279.318,999.265,0
10584,2009-12-24,279.332,997.131,0
10585,2009-12-25,279.352,994.993,0
10586,2009-12-26,279.361,992.852,0
10587,2009-12-27,279.368,990.708,0
10588,2009-12-28,279.376,988.561,0
10589,2009-12-29,279.385,986.413,0
10590,2009-12-30,279.394,984.264,0
10591,2009-12-31,279.402,982.114,0
10592,2010-01-01,279.409,979.965,0
10593,2010-01-02,279.418,977.817,0
10594,2010-01-03,279.426,975.67,0
10595,2010-01-04,279.442,973.526,0
10596,2010-01-05,279.453,971.385,0
10597,2010-01-06,279.46,969.247,0
10598,2010-01-07,279.465,967.113,0
10599,2010-01-08,279.47,964.984,0
10600,2010-01-09,279.474,962.86,0
10601,2010-01-10,279.481,960.742,0
10602,2010-01-11,279.49,958.631,0
10603,2010-01-12,279.497,956.528,0
10604,2010-01-13,279.507,954.432,0
10605,2010-01-14,279.536,952.345,0
10606,2010-01-15,279.547,950.266,0
10607,2010-01-16,279.561,948.198,0
10608,2010-01-17,279.571,946.14,0
10609,2010-01-18,279.578,944.093,0
10610,2010-01-19,279.582,942.057,0
10611,2010-01-20,279.591,940.034,0
10612,2010-01-21,279.599,938.024,0
10613,2010-01-22,279.606,936.026,0
10614,2010-01-23,279.611,934.043,0
10615,2010-01-24,279.62,932.075,0
10616,2010-01-25,279.634,930.121,0
10617,2010-01-26,279.639,928.184,0
10618,2010-01-27,279.645,926.262,0
10619,2010-01-28,279.654,924.358,0
10620,2010-01-29,279.662,922.471,0
10621,2010-01-30,279.668,920.601,0
10622,2010-01-31,279.674,918.751,0
10623,2010-02-01,279.679,916.919,0
10624,2010-02-02,279.684,915.108,0
10625,2010-02-03,279.691,913.316,0
10626,2010-02-04,279.698,911.545,0
10627,2010-02-05,279.703,909.795,0
10628,2010-02-06,279.712,908.067,0
10629,2010-02-07,279.719,906.361,0
10630,2010-02-08,279.724,904.679,0
10631,2010-02-09,279.728,903.019,0
10632,2010-02-10,279.731,901.383,0
10633,2010-02-11,279.742,899.771,0
10634,2010-02-12,279.753,898.184,0
10635,2010-02-13,279.761,896.622,0
10636,2010-02-14,279.765,895.086,0
10637,2010-02-15,279.768,893.576,0
10638,2010-02-16,279.774,892.093,0
10639,2010-02-17,279.779,890.636,0
10640,2010-02-18,279.786,889.207,0
10641,2010-02-19,279.791,887.806,0
10642,2010-02-20,279.798,886.433,0
10643,2010-02-21,279.805,885.089,0
10644,2010-02-22,279.816,883.774,0
10645,2010-02-23,279.819,882.488,0
10646,2010-02-24,279.825,881.232,0
10647,2010-02-25,279.83,880.006,0
10648,2010-02-26,279.835,878.811,0
10649,2010-02-27,279.842,877.647,0
10650,2010-02-28,279.847,876.514,0
10651,2010-03-01,279.851,875.413,0
10652,2010-03-02,279.854,874.343,0
10653,2010-03-03,279.859,873.306,0
10654,2010-03-04,279.863,872.302,0
10655,2010-03-05,279.866,871.33,0
10656,2010-03-06,279.872,870.391,0
10657,2010-03-07,279.879,869.486,0
10658,2010-03-08,279.884,868.615,0
10659,2010-03-09,279.889,867.777,0
10660,2010-03-10,279.896,866.974,0
10661,2010-03-11,279.902,866.205,0
10662,2010-03-12,279.907,865.471,0
10663,2010-03-13,279.912,864.772,0
10664,2010-03-14,279.916,864.108,0
10665,2010-03-15,279.922,863.479,0
10666,2010-03-16,279.926,862.885,0
10667,2010-03-17,279.934,862.327,0
10668,2010-03-18,279.94,861.805,0
10669,2010-03-19,279.946,861.319,0
10670,2010-03-20,279.947,860.87,0
10671,2010-03-21,279.95,860.456,0
10672,2010-03-22,279.956,860.079,0
10673,2010-03-23,279.964,859.738,0
10674,2010-03-24,279.969,859.434,0
10675,2010-03-25,279.974,859.166,0
10676,2010-03-26,279.977,858.935,0
10677,2010-03-27,279.983,858.741,0
10678,2010-03-28,279.987,858.584,0
10679,2010-03-29,279.991,858.464,0
10680,2010-03-30,279.996,858.381,0
10681,2010-03-31,280.028,858.334,0
10682,2010-04-01,280.033,858.325,0
10683,2010-04-02,280.042,858.353,0
10684,2010-04-03,280.046,858.418,0
10685,2010-04-04,280.051,858.519,0
10686,2010-04-05,280.055,858.658,0
10687,2010-04-06,280.057,858.834,0
10688,2010-04-07,280.061,859.046,0
10689,2010-04-08,280.064,859.295,0
10690,2010-04-09,280.067,859.581,0
10691,2010-04-10,280.069,859.904,0
10692,2010-04-11,280.074,860.263,0
10693,2010-04-12,280.077,860.658,0
10694,2010-04-13,280.08,861.09,0
10695,2010-04-14,280.085,861.558,0
10696,2010-04-15,280.106,862.062,0
10697,2010-04-16,280.119,862.602,0
10698,2010-04-17,280.123,863.178,0
10699,2010-04-18,280.129,863.789,0
10700,2010-04-19,280.138,864.435,0
10701,2010-04-20,280.144,865.117,0
10702,2010-04-21,280.151,865.834,0
10703,2010-04-22,280.156,866.585,0
10704,2010-04-23,280.16,867.372,0
10705,2010-04-24,280.168,868.192,0
10706,2010-04-25,280.185,869.046,0
10707,2010-04-26,280.207,869.935,0
10708,2010-04-27,280.212,870.857,0
10709,2010-04-28,280.212,871.812,0
10710,2010-04-29,280.213,872.8,0
10711,2010-04-30,280.218,873.821,0
10712,2010-05-01,280.224,874.874,0
10713,2010-05-02,280.232,875.959,0
10714,2010-05-03,280.232,877.077,0
10715,2010-05-04,280.235,878.225,0
10716,2010-05-05,280.239,879.405,0
10717,2010-05-06,280.246,880.615,0
10718,2010-05-07,280.246,881.856,0
10719,2010-05-08,280.248,883.127,0
10720,2010-05-09,280.248,884.428,0
10721,2010-05-10,280.249,885.757,0
10722,2010-05-11,280.252,887.116,0
10723,2010-05-12,280.253,888.503,0
10724,2010-05-13,280.251,889.918,0
10725,2010-05-14,280.253,891.361,0
10726,2010-05-15,280.265,892.831,0
10727,2010-05-16,280.272,894.328,0
10728,2010-05-17,280.272,895.851,0
10729,2010-05-18,280.274,897.4,0
10730,2010-05-19,280.282,898.975,0
10731,2010-05-20,280.291,900.574,0
10732,2010-05-21,280.288,902.198,0
10733,2010-05-22,280.297,903.846,0
10734,2010-05-23,280.31,905.517,0
10735,2010-05-24,280.347,907.212,0
10736,2010-05-25,280.37,908.928,0
10737,2010-05-26,280.381,910.667,0
10738,2010-05-27,280.4,912.428,0
10739,2010-05-28,280.4,914.209,0
10740,2010-05-29,280.402,916.011,0
10741,2010-05-30,280.402,917.833,0
10742,2010-05-31,280.399,919.674,0
10743,2010-06-01,280.404,921.534,0
10744,2010-06-02,280.409,923.412,0
10745,2010-06-03,280.401,925.308,0
10746,2010-06-04,280.394,927.221,0
10747,2010-06-05,280.391,929.15,0
10748,2010-06-06,280.39,931.096,0
10749,2010-06-07,280.392,933.057,0
10750,2010-06-08,280.393,935.033,0
10751,2010-06-09,280.4,937.023,0
10752,2010-06-10,280.389,939.027,0
10753,2010-06-11,280.38,941.044,0
10754,2010-06-12,280.379,943.074,0
10755,2010-06-13,280.37,945.115,0
10756,2010-06-14,280.36,947.168,0
10757,2010-06-15,280.353,949.231,0
10758,2010-06-16,280.356,951.304,0
10759,2010-06-17,280.361,953.387,0
10760,2010-06-18,280.354,955.479,0
10761,2010-06-19,280.348,957.579,0
10762,2010-06-20,280.331,959.686,0
10763,2010-06-21,280.321,961.8,0
10764,2010-06-22,280.316,963.921,0
10765,2010-06-23,280.311,966.048,0
10766,2010-06-24,280.302,968.179,0
10767,2010-06-25,280.289,970.315,0
10768,2010-06-26,280.274,972.455,0
10769,2010-06-27,280.264,974.598,0
10770,2010-06-28,280.25,976.744,0
10771,2010-06-29,280.227,978.891,0
10772,2010-06-30,280.199,981.04,0
10773,2010-07-01,280.185,983.189,0
10774,2010-07-02,280.183,985.338,0
10775,2010-07-03,280.179,987.487,0
10776,2010-07-04,280.184,989.634,0
10777,2010-07-05,280.176,991.78,0
10778,2010-07-06,280.166,993.923,0
10779,2010-07-07,280.162,996.063,0
10780,2010-07-08,280.149,998.199,0
10781,2010-07-09,280.139,1000.33,0
10782,2010-07-10,280.133,1002.457,0
10783,2010-07-11,280.127,1004.578,0
10784,2010-07-12,280.112,1006.692,0
10785,2010-07-13,280.089,1008.799,0
10786,2010-07-14,280.075,1010.899,0
10787,2010-07-15,280.08,1012.991,0
10788,2010-07-16,280.081,1015.074,0
10789,2010-07-17,280.069,1017.147,0
10790,2010-07-18,280.045,1019.21,0
10791,2010-07-19,280.029,1021.263,0
10792,2010-07-20,280.013,1023.304,0
10793,2010-07-21,280.0,1025.334,0
10794,2010-07-22,279.984,1027.351,0
10795,2010-07-23,279.967,1029.355,0
10796,2010-07-24,279.952,1031.345,0
10797,2010-07-25,279.932,1033.321,0
10798,2010-07-26,279.924,1035.282,0
10799,2010-07-27,279.92,1037.228,0
10800,2010-07-28,279.911,1039.157,0
10801,2010-07-29,279.894,1041.07,0
10802,2010-07-30,279.869,1042.966,0
10803,2010-07-31,279.856,1044.844,0
10804,2010-08-01,279.841,1046.704,0
10805,2010-08-02,279.828,1048.545,0
10806,2010-08-03,279.812,1050.367,0
10807,2010-08-04,279.801,1052.169,0
10808,2010-08-05,279.778,1053.95,0
10809,2010-08-06,279.749,1055.711,0
10810,2010-08-07,279.715,1057.45,0
10811,2010-08-08,279.688,1059.166,0
10812,2010-08-09,279.668,1060.861,0
10813,2010-08-10,279.652,1062.532,0
10814,2010-08-11,279.644,1064.18,0
10815,2010-08-12,279.656,1065.804,0
10816,2010-08-13,279.664,1067.403,0
10817,2010-08-14,279.679,1068.978,0
10818,2010-08-15,279.734,1070.527,0
10819,2010-08-16,279.756,1072.05,0
10820,2010-08-17,279.736,1073.547,0
10821,2010-08-18,279.704,1075.017,0
10822,2010-08-19,279.68,1076.46,0
10823,2010-08-20,279.66,1077.875,0
10824,2010-08-21,279.655,1079.262,0
10825,2010-08-22,279.641,1080.621,0
10826,2010-08-23,279.659,1081.95,0
10827,2010-08-24,279.701,1083.251,0
10828,2010-08-25,279.78,1084.522,0
10829,2010-08-26,279.754,1085.763,0
10830,2010-08-27,279.743,1086.973,0
10831,2010-08-28,279.745,1088.153,0
10832,2010-08-29,279.752,1089.301,0
10833,2010-08-30,279.748,1090.419,0
10834,2010-08-31,279.756,1091.504,0
10835,2010-09-01,279.769,1092.557,0
10836,2010-09-02,279.77,1093.578,0
10837,2010-09-03,279.764,1094.566,0
10838,2010-09-04,279.758,1095.521,0
10839,2010-09-05,279.751,1096.443,0
10840,2010-09-06,279.743,1097.332,0
10841,2010-09-07,279.733,1098.186,0
10842,2010-09-08,279.718,1099.006,0
10843,2010-09-09,279.711,1099.793,0
10844,2010-09-10,279.707,1100.544,0
10845,2010-09-11,279.72,1101.261,0
10846,2010-09-12,279.757,1101.943,0
10847,2010-09-13,279.77,1102.589,0
10848,2010-09-14,279.762,1103.2,0
10849,2010-09-15,279.744,1103.776,0
10850,2010-09-16,279.73,1104.316,0
10851,2010-09-17,279.744,1104.82,0
10852,2010-09-18,279.758,1105.288,0
10853,2010-09-19,279.766,1105.72,0
10854,2010-09-20,279.755,1106.115,0
10855,2010-09-21,279.752,1106.474,0
10856,2010-09-22,279.75,1106.797,0
10857,2010-09-23,279.742,1107.083,0
10858,2010-09-24,279.736,1107.332,0
10859,2010-09-25,279.727,1107.544,0
10860,2010-09-26,279.724,1107.72,0
10861,2010-09-27,279.725,1107.859,0
10862,2010-09-28,279.734,1107.96,0
10863,2010-09-29,279.741,1108.025,0
10864,2010-09-30,279.754,1108.053,0
10865,2010-10-01,279.742,1108.044,0
10866,2010-10-02,279.726,1107.997,0
10867,2010-10-03,279.707,1107.914,0
10868,2010-10-04,279.705,1107.794,0
10869,2010-10-05,279.706,1107.637,0
10870,2010-10-06,279.719,1107.443,0
10871,2010-10-07,279.717,1107.212,0
10872,2010-10-08,279.712,1106.944,0
10873,2010-10-09,279.706,1106.64,0
10874,2010-10-10,279.697,1106.299,0
10875,2010-10-11,279.689,1105.922,0
10876,2010-10-12,279.683,1105.508,0
10877,2010-10-13,279.684,1105.059,0
10878,2010-10-14,279.678,1104.573,0
10879,2010-10-15,279.675,1104.051,0
10880,2010-10-16,279.671,1103.493,0
10881,2010-10-17,279.681,1102.899,0
10882,2010-10-18,279.67,1102.27,0
10883,2010-10-19,279.658,1101.606,0
10884,2010-10-20,279.648,1100.907,0
10885,2010-10-21,279.637,1100.173,0
10886,2010-10-22,279.625,1099.404,0
10887,2010-10-23,279.614,1098.601,0
10888,2010-10-24,279.603,1097.763,0
10889,2010-10-25,279.599,1096.892,0
10890,2010-10-26,279.624,1095.987,0
10891,2010-10-27,279.645,1095.048,0
10892,2010-10-28,279.647,1094.076,0
10893,2010-10-29,279.614,1093.072,0
10894,2010-10-30,279.586,1092.035,0
10895,2010-10-31,279.567,1090.965,0
10896,2010-11-01,279.555,1089.864,0
10897,2010-11-02,279.549,1088.731,0
10898,2010-11-03,279.545,1087.567,0
10899,2010-11-04,279.538,1086.372,0
10900,2010-11-05,279.523,1085.146,0
10901,2010-11-06,279.503,1083.89,0
10902,2010-11-07,279.498,1082.604,0
10903,2010-11-08,279.492,1081.289,0
10904,2010-11-09,279.492,1079.945,0
10905,2010-11-10,279.499,1078.572,0
10906,2010-11-11,279.495,1077.171,0
10907,2010-11-12,279.487,1075.742,0
10908,2010-11-13,279.463,1074.285,0
10909,2010-11-14,279.443,1072.802,0
10910,2010-11-15,279.44,1071.292,0
10911,2010-11-16,279.448,1069.756,0
10912,2010-11-17,279.451,1068.194,0
10913,2010-11-18,279.437,1066.607,0
10914,2010-11-19,279.412,1064.995,0
10915,2010-11-20,279.393,1063.359,0
10916,2010-11-21,279.381,1061.699,0
10917,2010-11-22,279.37,1060.017,0
10918,2010-11-23,279.359,1058.311,0
10919,2010-11-24,279.347,1056.583,0
10920,2010-11-25,279.34,1054.833,0
10921,2010-11-26,279.334,1053.062,0
10922,2010-11-27,279.327,1051.27,0
10923,2010-11-28,279.317,1049.459,0
10924,2010-11-29,279.308,1047.627,0
10925,2010-11-30,279.3,1045.777,0
10926,2010-12-01,279.291,1043.907,0
10927,2010-12-02,279.28,1042.02,0
10928,2010-12-03,279.271,1040.116,0
10929,2010-12-04,279.263,1038.194,0
10930,2010-12-05,279.254,1036.257,0
10931,2010-12-06,279.244,1034.303,0
10932,2010-12-07,279.234,1032.335,0
10933,2010-12-08,279.227,1030.352,0
10934,2010-12-09,279.22,1028.354,0
10935,2010-12-10,279.216,1026.344,0
10936,2010-12-11,279.204,1024.321,0
10937,2010-12-12,279.192,1022.285,0
10938,2010-12-13,279.185,1020.238,0
10939,2010-12-14,279.178,1018.18,0
10940,2010-12-15,279.173,1016.112,0
10941,2010-12-16,279.166,1014.033,0
10942,2010-12-17,279.159,1011.946,0
10943,2010-12-18,279.155,1009.85,0
10944,2010-12-19,279.157,1007.747,0
10945,2010-12-20,279.154,1005.636,0
10946,2010-12-21,279.148,1003.518,0
10947,2010-12-22,279.139,1001.394,0
10948,2010-12-23,279.13,999.265,0
10949,2010-12-24,279.121,997.131,0
10950,2010-12-25,279.112,994.993,0
10951,2010-12-26,279.104,992.852,0
10952,2010-12-27,279.098,990.708,0
